Drug,Disease,n.source,n.target,d,z,0degree.target.keyprotein,1degree.target.keyprotein,2degree.target.keyprotein,n.0degree,n.1degree,n.2degree,coverage.score,specificity.score
CHEMBL1358,ccRCC,9,23,1.3333333333333333,-2.3014157317490778,[['CCND1']],"[['CCND1', 'GAPDH', 'VDAC1']]","[['PGK1', 'VIM', 'ENO1', 'CLU', 'KRT8', 'DAB2', 'VDAC1', 'TPI1', 'KRT18', 'GAPDH', 'SPP1', 'TPM1', 'CRYAB', 'PKM', 'PEBP1', 'FTL', 'CCND1', 'SERPINA1', 'TIMP1']]",1,3,19,0.0434782608695652,0.0048309178743961
CIDm00000059,ccRCC,11,23,1.0,-7.312717397049691,"[['ENO1', 'PGK1']]","[['PKM', 'PGK1', 'ENO1', 'VDAC1', 'GAPDH', 'VIM']]","[['TPM1', 'KRT18', 'GAPDH', 'KRT8', 'VIM', 'PGK1', 'ENO1', 'VDAC1', 'CCND1', 'DAB2', 'CRYAB', 'CLU', 'TPI1', 'PKM', 'PEBP1', 'TIMP1', 'FTL']]",2,6,17,0.0869565217391304,0.0079051383399209
CIDm00000271,ccRCC,401,23,2.0027700831024933,-2.265381562131252,"[['TPM1', 'VIM']]","[['GAPDH', 'VIM', 'PEBP1', 'DAB2', 'KRT18', 'KRT8', 'ENO1', 'VDAC1', 'TIMP1', 'SPP1', 'CLU', 'PKM', 'TPM1', 'TPI1', 'CCND1', 'SERPINA1', 'PGK1', 'CRYAB']]","[['PEBP1', 'TPM1', 'CCND1', 'VDAC1', 'DAB2', 'CRYAB', 'KRT18', 'GAPDH', 'KRT8', 'VIM', 'PKM', 'SPP1', 'PGK1', 'ENO1', 'CLU', 'TPI1', 'CD63', 'SERPINA1', 'FTL', 'TIMP1', 'HINT1', 'SEC61G']]",2,18,22,0.0869565217391304,0.0002168491813943
CIDm00000683,ccRCC,9,23,0.625,-8.702662868485502,"[['TPI1', 'GAPDH', 'PGK1']]","[['PGK1', 'ENO1', 'VDAC1', 'VIM', 'GAPDH']]","[['TPM1', 'PGK1', 'CCND1', 'ENO1', 'KRT18', 'GAPDH', 'KRT8', 'VIM', 'PKM', 'PEBP1', 'DAB2', 'CRYAB', 'TIMP1', 'CLU', 'TPI1', 'FTL', 'SPP1', 'VDAC1']]",3,5,18,0.1304347826086956,0.0144927536231884
CIDm00000718,ccRCC,9,23,1.625,-2.2651908128772478,[['PKM']],[['ENO1']],"[['VIM', 'CLU', 'GAPDH', 'PKM', 'PEBP1', 'TPM1', 'PGK1', 'CCND1', 'VDAC1', 'DAB2', 'KRT18', 'KRT8', 'TPI1', 'FTL', 'SPP1', 'ENO1', 'CRYAB', 'TIMP1', 'HINT1']]",1,1,19,0.0434782608695652,0.0048309178743961
CIDm00000724,ccRCC,12,23,1.1,-7.252288158755303,"[['TPI1', 'PGK1']]","[['PGK1', 'ENO1', 'GAPDH']]","[['TPM1', 'PGK1', 'CCND1', 'ENO1', 'KRT18', 'GAPDH', 'KRT8', 'VIM', 'PKM', 'VDAC1', 'DAB2', 'CLU', 'TPI1', 'FTL', 'CD63', 'SPP1', 'CRYAB']]",2,3,17,0.0869565217391304,0.0072463768115942
CIDm00000729,ccRCC,9,23,1.5,-2.9568702508961824,"[['TPI1', 'GAPDH']]","[['PGK1', 'ENO1', 'VDAC1', 'VIM']]","[['TPM1', 'PGK1', 'CCND1', 'ENO1', 'KRT18', 'GAPDH', 'KRT8', 'VIM', 'PKM', 'PEBP1', 'DAB2', 'CRYAB', 'TIMP1', 'CLU', 'TPI1', 'FTL', 'SPP1', 'VDAC1', 'HINT1']]",2,4,19,0.0869565217391304,0.0096618357487922
CIDm00001005,ccRCC,12,23,1.25,-5.686979255731353,"[['ENO1', 'PKM']]","[['PKM', 'VDAC1', 'GAPDH', 'VIM', 'ENO1']]","[['PGK1', 'ENO1', 'VDAC1', 'GAPDH', 'VIM', 'PEBP1', 'TPM1', 'CCND1', 'DAB2', 'TIMP1', 'CLU', 'KRT18', 'KRT8', 'TPI1', 'FTL', 'SPP1', 'PKM', 'SERPINA1', 'HINT1']]",2,5,19,0.0869565217391304,0.0072463768115942
CIDm00001744,ccRCC,4,23,1.3333333333333333,-2.0091435893329472,[],"[['KRT8', 'VDAC1', 'GAPDH']]","[['PEBP1', 'TPM1', 'PGK1', 'SERPINA1', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'TIMP1', 'CLU', 'KRT18', 'GAPDH', 'TPI1', 'VIM', 'PKM', 'KRT8', 'FTL']]",0,3,18,0.0,0.0
CIDm00003367,ccRCC,7,23,1.5,-2.1051773831038627,[],"[['KRT18', 'KRT8', 'VIM', 'VDAC1', 'GAPDH']]","[['PEBP1', 'CD63', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'GAPDH', 'TPI1', 'PKM', 'KRT18', 'VIM', 'PGK1', 'KRT8', 'SPP1', 'TPM1', 'HINT1', 'SEC61G']]",0,5,19,0.0,0.0
CIDm00003467,ccRCC,2,23,1.0,-2.1320263880606247,[],"[['KRT8', 'KRT18', 'VIM']]","[['TPM1', 'PGK1', 'CLU', 'KRT18', 'GAPDH', 'VIM', 'PKM', 'PEBP1', 'CD63', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'TPI1']]",0,3,15,0.0,0.0
CIDm00003973,ccRCC,18,23,1.4705882352941178,-2.052405595422446,[['CCND1']],"[['KRT18', 'KRT8', 'VIM', 'CCND1', 'GAPDH', 'VDAC1', 'TPM1', 'FTL', 'PGK1']]","[['TPM1', 'PGK1', 'CCND1', 'ENO1', 'VDAC1', 'CRYAB', 'CLU', 'GAPDH', 'KRT8', 'VIM', 'PKM', 'PEBP1', 'CD63', 'DAB2', 'TPI1', 'KRT18', 'HINT1', 'FTL', 'SPP1', 'TIMP1', 'SERPINA1']]",1,9,21,0.0434782608695652,0.002415458937198
CIDm00004330,ccRCC,2,23,1.0,-2.218441541756905,[],"[['KRT18', 'KRT8', 'VIM']]","[['PEBP1', 'CD63', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'GAPDH', 'TPI1', 'PKM', 'SERPINA1', 'KRT8']]",0,3,13,0.0,0.0
CIDm00004666,ccRCC,38,23,1.5714285714285714,-2.332452281669392,[],"[['KRT18', 'KRT8', 'VIM', 'CCND1', 'CRYAB', 'TPM1', 'VDAC1', 'PEBP1', 'PKM', 'ENO1', 'GAPDH', 'TIMP1', 'TPI1', 'DAB2']]","[['PEBP1', 'CD63', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'GAPDH', 'TPI1', 'PKM', 'KRT18', 'KRT8', 'VIM', 'PGK1', 'TIMP1', 'SPP1', 'TPM1', 'HINT1', 'SEC61G', 'SERPINA1', 'FTL']]",0,14,22,0.0,0.0
CIDm00004799,ccRCC,6,23,1.6666666666666667,-2.068478386641664,[['PGK1']],[['GAPDH']],"[['PEBP1', 'TPM1', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CLU', 'KRT18', 'GAPDH', 'KRT8', 'TPI1', 'FTL', 'VIM', 'PKM', 'SPP1', 'CRYAB', 'TIMP1']]",1,1,17,0.0434782608695652,0.0072463768115942
CIDm00005084,ccRCC,11,23,1.2727272727272727,-2.2967562599317737,[],"[['VDAC1', 'DAB2', 'KRT18', 'KRT8', 'VIM', 'PEBP1', 'PKM', 'SPP1']]","[['PEBP1', 'CD63', 'TPM1', 'PGK1', 'SERPINA1', 'CCND1', 'ENO1', 'CRYAB', 'GAPDH', 'TPI1', 'PKM', 'SPP1', 'VDAC1', 'FTL', 'DAB2', 'CLU', 'KRT8', 'VIM', 'TIMP1', 'HINT1', 'KRT18']]",0,8,21,0.0,0.0
CIDm00005097,ccRCC,6,23,1.0,-2.2654407167697976,[],"[['KRT18', 'KRT8', 'VIM', 'CCND1', 'DAB2', 'PKM', 'PEBP1']]","[['PEBP1', 'CD63', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'GAPDH', 'TPI1', 'PKM', 'TPM1', 'KRT18', 'KRT8', 'SPP1', 'PGK1', 'SERPINA1', 'FTL', 'HINT1']]",0,7,19,0.0,0.0
CIDm00005213,ccRCC,7,23,1.1428571428571428,-2.3928971161954578,[['CCND1']],"[['CCND1', 'VIM', 'PKM', 'TIMP1', 'KRT8', 'PEBP1']]","[['PEBP1', 'CD63', 'TPM1', 'PGK1', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'TIMP1', 'CLU', 'KRT18', 'GAPDH', 'KRT8', 'TPI1', 'FTL', 'VIM', 'PKM', 'SPP1', 'SERPINA1', 'HINT1']]",1,6,21,0.0434782608695652,0.0062111801242236
CIDm00005277,ccRCC,4,23,1.25,-3.082690093985769,[],"[['KRT8', 'ENO1', 'PKM']]","[['PEBP1', 'SERPINA1', 'ENO1', 'VDAC1', 'DAB2', 'TIMP1', 'KRT18', 'GAPDH', 'VIM', 'SPP1', 'KRT8', 'CLU', 'FTL', 'PKM', 'TPM1']]",0,3,15,0.0,0.0
CIDm00005526,ccRCC,2,23,1.0,-2.8513476612541986,[],"[['KRT8', 'ENO1']]","[['PEBP1', 'SERPINA1', 'ENO1', 'VDAC1', 'DAB2', 'TIMP1', 'KRT18', 'GAPDH', 'VIM', 'SPP1', 'CLU', 'KRT8', 'FTL', 'PKM']]",0,2,14,0.0,0.0
CIDm00005591,ccRCC,28,23,1.6428571428571428,-2.588555796335109,[['CCND1']],"[['KRT18', 'KRT8', 'VIM', 'TPM1', 'CLU', 'GAPDH', 'TIMP1']]","[['PEBP1', 'CD63', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'GAPDH', 'TPI1', 'PKM', 'TPM1', 'PGK1', 'KRT18', 'VIM', 'SPP1', 'SERPINA1', 'TIMP1', 'KRT8', 'SEC61G', 'FTL']]",1,7,21,0.0434782608695652,0.0015527950310559
CIDm00005637,ccRCC,7,23,1.2857142857142858,-2.844440908057306,[],"[['PEBP1', 'KRT8', 'KRT18', 'VIM', 'GAPDH', 'PGK1']]","[['TPM1', 'PGK1', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'CLU', 'KRT18', 'GAPDH', 'HINT1', 'TPI1', 'VIM', 'PKM', 'PEBP1', 'CD63', 'SERPINA1', 'TIMP1', 'FTL', 'SPP1', 'KRT8']]",0,6,21,0.0,0.0
CIDm00018752,ccRCC,3,23,1.3333333333333333,-2.380998343631683,[],"[['KRT8', 'VIM']]","[['KRT18', 'KRT8', 'VIM', 'PEBP1', 'ENO1', 'VDAC1', 'CLU', 'GAPDH', 'CD63', 'TPM1', 'CCND1', 'DAB2', 'TPI1', 'FTL', 'PKM']]",0,2,15,0.0,0.0
CIDm00019001,ccRCC,11,23,1.4,-2.7774728428487867,[['TPI1']],"[['VIM', 'KRT18', 'KRT8', 'DAB2', 'GAPDH', 'PKM']]","[['TPM1', 'PGK1', 'CCND1', 'ENO1', 'KRT18', 'GAPDH', 'KRT8', 'VIM', 'PKM', 'PEBP1', 'VDAC1', 'HINT1', 'SPP1', 'CD63', 'SERPINA1', 'DAB2', 'CRYAB', 'CLU', 'TPI1', 'FTL', 'TIMP1']]",1,6,21,0.0434782608695652,0.0039525691699604
CIDm00037783,ccRCC,6,23,1.0,-2.1209365847606896,[],"[['VDAC1', 'DAB2', 'KRT18', 'KRT8', 'VIM', 'PEBP1', 'PKM', 'SPP1']]","[['PEBP1', 'CD63', 'TPM1', 'PGK1', 'SERPINA1', 'CCND1', 'ENO1', 'CRYAB', 'GAPDH', 'TPI1', 'PKM', 'SPP1', 'VDAC1', 'FTL', 'KRT8', 'TIMP1', 'HINT1']]",0,8,17,0.0,0.0
CIDm00104741,ccRCC,9,23,1.3333333333333333,-2.142624966409977,[['CCND1']],"[['CCND1', 'GAPDH', 'VDAC1']]","[['PEBP1', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'KRT18', 'GAPDH', 'KRT8', 'TPI1', 'VIM', 'SPP1', 'CLU', 'TPM1', 'SERPINA1', 'CRYAB', 'PKM', 'PGK1', 'TIMP1', 'FTL']]",1,3,19,0.0434782608695652,0.0048309178743961
CIDm00156422,ccRCC,4,23,1.0,-2.373347028627573,[],"[['KRT8', 'CRYAB', 'KRT18', 'PGK1', 'ENO1', 'GAPDH', 'PKM']]","[['PEBP1', 'TPM1', 'SERPINA1', 'CCND1', 'ENO1', 'VDAC1', 'DAB2', 'CRYAB', 'TIMP1', 'CLU', 'KRT18', 'GAPDH', 'TPI1', 'FTL', 'VIM', 'PKM', 'CD63', 'SPP1']]",0,7,18,0.0,0.0
